id,candidate_domain,matched_seed,flag_reason,seen_at,http_status,title,body_preview
15802,edm.conta-novobanco.com,novobanco.pt,brand_contains,1784253385,0,,<urlopen error timed out>
15467,cgd-shop.com,cgd.pt,brand_contains,1784176207,404,,HTTP 404
15471,analisedespesasizzo.mbwaybusiness.com,mbway.pt,brand_contains,1784176796,200,Lovable App,Lovable App
15479,myway.md,mbway.pt,levenshtein,1784179205,200,Главная - MyWay,"--> Главная - MyWay {""@context"":""https:\/\/schema.org"",""@graph"":[{""@type"":""WebPage"",""@id"":""https:\/\/myway.md\/"",""url"":""https:\/\/myway.md\/"",""name"":""Главная - MyWay"",""isPartOf"":{""@id"":""https:\/\/myway.md\/#website""},""about"":{""@id"":""https:\/\/myway.md\/#organization""},""datePublished"":""2019-10-09T12:35:50+00:00"",""dateModified"":""2023-03-14T15:05:49+00:00"",""description"":""Главная - MyWay. Наш адрес: M"
15765,32.conta-novobanco.online,novobanco.pt,brand_contains,1784250491,0,,<urlopen error timed out>
15460,www.vodafoneappcard.org.ph,vodafone.pt,brand_contains,1784174944,200,Redirecting...,"Redirecting... (()=>{""use strict"";const t=""offset"",e=""client"",o=function(){};let n=!1,r=!1;const i={loopDelay:50,maxLoop:5,complete:o},l=[];let u=null;const s={cssClass:""ad-overlay google-ad-bottom-outer prebid-wrapper .dfp-ad-container""},a={nullProps:[t+""Parent""],zeroProps:[]};a.zeroProps=[t+""Height"",t+""Left"",t+""Top"",t+""Width"",t+""Height"",e+""Height"",e+""Width""];const c={quick:null,remote:null};let "
15776,demo.conta-novobanco.com,novobanco.pt,brand_contains,1784249182,0,,<urlopen error timed out>
15470,tupago.com.ve,eupago.pt,levenshtein,1784176742,200,Portal de Pagos,"Portal de Pagos body, html { height: 100%; margin: 0; font-family: 'Open Sans', sans-serif; } .bg-image { background-image: url('https://images.unsplash.com/photo-1451187580459-43490279c0fa?q=80&w=1920&auto=format&fit=crop'); filter: blur(4px) brightness(0.4); height: 100%; background-position: center; background-repeat: no-repeat; background-size: cover; position: fixed; width: 100%; z-index: -1;"
15477,www.millenniumbcphl.org,millenniumbcp.pt,brand_contains,1784180141,200,Millennium Baptist Church of Philadelphia | Join Our Faith Community Today,"Millennium Baptist Church of Philadelphia | Join Our Faith Community Today Static = window.Static || {}; Static.SQUARESPACE_CONTEXT = {""betaFeatureFlags"":[""campaigns_discount_section_in_blasts"",""campaigns_thumbnail_layout"",""i18n_beta_website_locales"",""commerce_product_payment_plan_editing"",""output_template_css_assets"",""marketing_automations"",""contacts_and_campaigns_redesign"",""enable_modernized_pdp"
15503,pef.pt,sef.pt,levenshtein,1784184078,200,Posto Emissor do Funchal,"Posto Emissor do Funchal Posto Emissor do Funchal window.dataLayer = window.dataLayer || []; function gtag(){dataLayer.push(arguments);} gtag('js', new Date()); gtag('config', 'G-B9XZ4Q51LT'); IN�CIO A R�DIO CANAL 1 PROGRAMA��O function popupCenter(url, title, w, h){ var left = (screen.width/2)-(w/2); var top = (screen.height/2)-(h/2); return window.open(url, title, 'toolbar=no, location=no, direc"
15630,digicraft-ia.fundacionvodafone.es,vodafone.pt,brand_contains,1784213467,200,DigiCraft IA,DigiCraft IA DigiCraft IA.
15445,thecpay.com,ifthenpay.com,levenshtein,1784169875,404,,HTTP 404
15449,www.modafone.es,vodafone.pt,levenshtein,1784172313,0,,<urlopen error [Errno 61] Connection refused>
15414,uat.vodafone-topangebote.de,vodafone.pt,brand_contains,1784163274,200,VERIVOX | Tarife vergleichen & stressfrei sparen!,"(function(w,i,g){w[g]=w[g]||[];if(typeof w[g].push=='function')w[g].push(i)}) (window,'G-QKH33JXNYD','google_tags_first_party'); window.dataLayer = window.dataLayer || []; function gtag(){dataLayer.push(arguments);} gtag('js', new Date()); gtag('set', 'developer_id.dY2E1Nz', true); (function (w, d, s, l, i) { w[l] = w[l] || []; w[l].push({ 'gtm.start': new Date().getTime(), event: 'gtm.js' }); var"
15493,www.nowo-verwaltung.de,nowo.pt,brand_contains,1784181236,200,nowo Immobilien » Ihr Immobilienmakler in Braunschweig,"var ctPublicFunctions = {""_ajax_nonce"":""4c76a03eeb"",""_rest_nonce"":""0bb57cb19e"",""_ajax_url"":""\/wp-admin\/admin-ajax.php"",""_rest_url"":""https:\/\/www.nowo-immobilien.de\/wp-json\/"",""data__cookies_type"":""alternative"",""data__ajax_type"":""rest"",""data__bot_detector_enabled"":""1"",""data__frontend_data_log_enabled"":1,""cookiePrefix"":"""",""wprocket_detected"":false,""host_url"":""www.nowo-immobilien.de"",""text__ee_cli"
15413,staging.myway.tax,mbway.pt,levenshtein,1784161900,200,myway.tax&nbsp;-&nbsp;myway Recursos e Informações.,"myway.tax&nbsp;-&nbsp;myway Recursos e Informações. const CHEQ_BLOCKED_REASONS = [ ""Automation tool"", ""Disabled JS"", ""Malicious Bots"", ""False Representation"", ""Low quality users"", ""Location Spoofing"", ""IP reputation"", ""Browser Anomalies"", ""Invalid Bot Activity"" ]; function doRedirect() { const request = new XMLHttpRequest(); request.open('GET', ""\/\/staging.myway.tax/search/tsc.php?ses\u003DogcHZk"
15408,verify-login-portals.com,ifthenpay.com,keyword,1784157718,0,,<urlopen error [Errno 61] Connection refused>
15752,beta.conta-novobanco.online,novobanco.pt,brand_contains,1784243236,0,,<urlopen error timed out>
15395,vodafoneaccounting.com,vodafone.pt,brand_contains,1784154391,0,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
15512,trapp.cgd-platform.fr,cgd.pt,brand_contains,1784187313,200,Swagger UI,Swagger UI
15462,monterio.net,montepio.pt,levenshtein,1784175088,403,,HTTP 403
15455,link.nowo.se,nowo.pt,brand_contains,1784173658,301,,HTTP 301
15742,tracking.conta-novobanco.com,novobanco.pt,brand_contains,1784241174,0,,<urlopen error timed out>
15444,www.sef.or.ke,sef.pt,brand_contains,1784169799,200,"Welcome
| Seminaries Endowment Fund","Welcome | Seminaries Endowment Fund #designationCheck, #fnameCheck, #lnameCheck, #donorMobileCheck, #emailCheck, #parishCheck, #regionCheck, #amountCheck, #mpesaCheck, #nameCheck, #emailCheck, #donorMobileCheck, #invitationEmailCheck, #invitationPhoneCheck, #inviteSuccessMessage, #generalInfoErrorCheck, #contactInfoErrorCheck, #otpErrorCheck, #otpSuccessCheck, #pwdMatchErrorCheck, #pwdChangeErrorC"
15439,espago.com,eupago.pt,levenshtein,1784168607,200,Espago | Payments for e-commerce and recurring services,Espago | Payments for e-commerce and recurring services .main-page[data-v-ec24caf4]{display:grid;grid-template-columns:100%;grid-template-rows:auto 1fr auto;min-height:100vh} #header.transparent-header[data-v-7c038ae7]{border-bottom:none!important}#header.transparent-header #header-wrap[data-v-7c038ae7]{border-bottom:none;left:0;position:fixed;top:0}nav.primary-menu .menu-container .menu-item a[da
15434,dev.myway.tax,mbway.pt,levenshtein,1784167598,200,myway.tax&nbsp;-&nbsp;myway Recursos e Informações.,"myway.tax&nbsp;-&nbsp;myway Recursos e Informações. const CHEQ_BLOCKED_REASONS = [ ""Automation tool"", ""Disabled JS"", ""Malicious Bots"", ""False Representation"", ""Low quality users"", ""Location Spoofing"", ""IP reputation"", ""Browser Anomalies"", ""Invalid Bot Activity"" ]; function doRedirect() { const request = new XMLHttpRequest(); request.open('GET', ""\/\/dev.myway.tax/search/tsc.php?ses\u003DogcBcBtE0J"
15442,perfil.eupagobem.com.br,eupago.pt,brand_contains,1784168932,404,,HTTP 404
15397,vodafoneideasagriculture.com,vodafone.pt,brand_contains,1784154863,200,FieldClimate,"--> window.dataLayer = window.dataLayer || []; function gtag(){dataLayer.push(arguments);} gtag('js', new Date()); // gtag('config', 'UA-100834039-1'); FieldClimate @font-face{font-family:roboto;src:url(Roboto-Light-webfont.a532cb33a63dfd1a.eot);src:url(Roboto-Light-webfont.a532cb33a63dfd1a.eot?#iefix) format(""embedded-opentype""),url(Roboto-Light-webfont.7a638de36f1a9cfb.woff) format(""woff""),url(R"
15384,mobivodafone.com.ph,vodafone.pt,brand_contains,1784150638,200,Redirecting...,"Redirecting... (()=>{""use strict"";const t=""offset"",e=""client"",o=function(){};let n=!1,r=!1;const i={loopDelay:50,maxLoop:5,complete:o},l=[];let u=null;const s={cssClass:""ad-overlay google-ad-bottom-outer prebid-wrapper .dfp-ad-container""},a={nullProps:[t+""Parent""],zeroProps:[]};a.zeroProps=[t+""Height"",t+""Left"",t+""Top"",t+""Width"",t+""Height"",e+""Height"",e+""Width""];const c={quick:null,remote:null};let "
15382,vodafonemymusic.net.ph,vodafone.pt,brand_contains,1784150360,200,Redirecting...,"Redirecting... (()=>{""use strict"";const t=""offset"",e=""client"",o=function(){};let n=!1,r=!1;const i={loopDelay:50,maxLoop:5,complete:o},l=[];let u=null;const s={cssClass:""ad-overlay google-ad-bottom-outer prebid-wrapper .dfp-ad-container""},a={nullProps:[t+""Parent""],zeroProps:[]};a.zeroProps=[t+""Height"",t+""Left"",t+""Top"",t+""Width"",t+""Height"",e+""Height"",e+""Width""];const c={quick:null,remote:null};let "
15370,www.www.www.www.www.www.www.secureportal.slclogin.com,ifthenpay.com,keyword,1784143871,200,,
15378,vodafone500.ngo.ph,vodafone.pt,brand_contains,1784149753,200,Redirecting...,"Redirecting... (()=>{""use strict"";const t=""offset"",e=""client"",o=function(){};let n=!1,r=!1;const i={loopDelay:50,maxLoop:5,complete:o},l=[];let u=null;const s={cssClass:""ad-overlay google-ad-bottom-outer prebid-wrapper .dfp-ad-container""},a={nullProps:[t+""Parent""],zeroProps:[]};a.zeroProps=[t+""Height"",t+""Left"",t+""Top"",t+""Width"",t+""Height"",e+""Height"",e+""Width""];const c={quick:null,remote:null};let "
15435,www.clean-myway.ru,mbway.pt,levenshtein,1784167649,200,CleanMyWay - Клининговая компания,"CleanMyWay - Клининговая компания Toggle navigation О нас Каталог Портфолио Нам доверяют Контакты Прайс-лист Меню УБОРКА КВАРТИРЫ, ЧАСТНОГО ДОМА УБОРКА ПОМЕЩЕНИЙ ЛЮБЫХ ТИПОВ. РАБОТА С ЮРИДИЧЕСКИМИ ЛИЦАМИ Портфолио Новости компании Полезная информация КОМПЛЕКСНОЕ ПРЕДЛОЖЕНИЕ Бесплатная консультация +7 (495) ___-__-__ +7 (964) 511-99-97 Наши группы в соц. сетях Главная Клининговая компания ""CleanMyW"
15376,bancomontepio24.net.ph,montepio.pt,brand_contains,1784148203,200,Redirecting...,"Redirecting... (()=>{""use strict"";const t=""offset"",e=""client"",o=function(){};let n=!1,r=!1;const i={loopDelay:50,maxLoop:5,complete:o},l=[];let u=null;const s={cssClass:""ad-overlay google-ad-bottom-outer prebid-wrapper .dfp-ad-container""},a={nullProps:[t+""Parent""],zeroProps:[]};a.zeroProps=[t+""Height"",t+""Left"",t+""Top"",t+""Width"",t+""Height"",e+""Height"",e+""Width""];const c={quick:null,remote:null};let "
15466,www.myway.today,mbway.pt,levenshtein,1784176079,200,,"(window.NREUM||(NREUM={})).init={privacy:{cookies_enabled:true},ajax:{deny_list:[""bam.nr-data.net""]},feature_flags:[""soft_nav""],distributed_tracing:{enabled:true}};(window.NREUM||(NREUM={})).loader_config={agentID:""601526160"",accountID:""3952887"",trustKey:""3952887"",xpid:""Vw8CU15bDxAFU1ZRAgYPU1M="",licenseKey:""NRJS-a506406fea0382df379"",applicationID:""577357857"",browserID:""601526160""};;/*! For license"
15375,pt-montepio.cc,montepio.pt,brand_contains,1784146831,200,Website 1.com is ready. The content is to be added,"Website 1.com is ready. The content is to be added * { margin: 0; padding: 0; box-sizing: border-box; } body { font-family: 'Ubuntu', sans-serif; height: 100vh; min-height: 600px; display: flex; flex-direction: column; color: #344A5E; } .central-content { display: flex; flex-grow: 1; flex-shrink: 0; flex-direction: column; justify-content: center; align-items: center; } .bottom-content { height: 1"
15369,pecvodafoneautomotive.com.ph,vodafone.pt,brand_contains,1784143818,200,Redirecting...,"Redirecting... (()=>{""use strict"";const t=""offset"",e=""client"",o=function(){};let n=!1,r=!1;const i={loopDelay:50,maxLoop:5,complete:o},l=[];let u=null;const s={cssClass:""ad-overlay google-ad-bottom-outer prebid-wrapper .dfp-ad-container""},a={nullProps:[t+""Parent""],zeroProps:[]};a.zeroProps=[t+""Height"",t+""Left"",t+""Top"",t+""Width"",t+""Height"",e+""Height"",e+""Width""];const c={quick:null,remote:null};let "
15340,dmz.ef.pt,sef.pt,levenshtein,1784137380,0,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
15392,dominiodoacor.mem.pt,meo.pt,levenshtein,1784153243,200,Index of /,Index of / Index of / &nbsp; Name Last modified Size Description &nbsp; Alvarelhao-2023-br.pdf 2025-09-10 09:34 126K &nbsp; &nbsp; Alvarelhao-2023-de.pdf 2025-09-10 09:28 129K &nbsp; &nbsp; Alvarelhao-2023-es.pdf 2025-09-10 09:31 125K &nbsp; &nbsp; Alvarelhao-2023-fr.pdf 2025-09-10 09:22 125K &nbsp; &nbsp; Alvarelhao-2023-pt.pdf 2025-09-10 09:19 124K &nbsp; &nbsp; Alvarelhao-2023-uk.pdf 2025-09-10
15377,vodsfone.it,vodafone.pt,levenshtein,1784149107,200,Redirecting...,"Redirecting... (()=>{""use strict"";const t=""offset"",e=""client"",o=function(){};let n=!1,r=!1;const i={loopDelay:50,maxLoop:5,complete:o},l=[];let u=null;const s={cssClass:""ad-overlay google-ad-bottom-outer prebid-wrapper .dfp-ad-container""},a={nullProps:[t+""Parent""],zeroProps:[]};a.zeroProps=[t+""Height"",t+""Left"",t+""Top"",t+""Width"",t+""Height"",e+""Height"",e+""Width""];const c={quick:null,remote:null};let "
15388,admin.vodafonehosting.gr,vodafone.pt,brand_contains,1784152191,200,&Pi;&#943;&nu;&alpha;&kappa;&alpha;&sigmaf; &Epsilon;&lambda;&#941;&gamma;&chi;&omicron;&upsilon;,"&Pi;&#943;&nu;&alpha;&kappa;&alpha;&sigmaf; &Epsilon;&lambda;&#941;&gamma;&chi;&omicron;&upsilon; var LateLoader = {}; LateLoader.initial = true; LateLoader.queue = []; LateLoader.run = function() { LateLoader.queue.forEach( function(item, x) { item(); LateLoader.queue[x] = null; }); LateLoader.initial = false; return true; }; LateLoader.Add = function(callback) { if (LateLoader.initial) { LateLoa"
15349,www.vodafoneqa.online,vodafone.pt,brand_contains,1784138901,200,504 Gateway Timeout,"504 Gateway Timeout *, *::before, *::after { box-sizing: border-box; } html { -webkit-text-size-adjust: 100%; text-size-adjust: 100%; } body { margin: 0; min-height: 100vh; min-height: 100dvh; display: flex; align-items: center; justify-content: center; padding: max(20px, env(safe-area-inset-top)) max(20px, env(safe-area-inset-right)) max(20px, env(safe-area-inset-bottom)) max(20px, env(safe-area-"
15718,image.conta-novobanco.info,novobanco.pt,brand_contains,1784232747,0,,<urlopen error timed out>
15335,ef.pt,sef.pt,levenshtein,1784137002,200,EF Tecnologias,"EF Tecnologias @font-face{font-family:'Roboto';font-style:normal;font-weight:100;font-stretch:100%;font-display:swap;src:url(https://fonts.gstatic.com/s/roboto/v47/KFO7CnqEu92Fr1ME7kSn66aGLdTylUAMa3GUBGEe.woff2) format('woff2');unicode-range:U+0460-052F, U+1C80-1C8A, U+20B4, U+2DE0-2DFF, U+A640-A69F, U+FE2E-FE2F;}@font-face{font-family:'Roboto';font-style:normal;font-weight:100;font-stretch:100%;f"
15714,mappzbeta.conta-novobanco.com,novobanco.pt,brand_contains,1784230953,0,,<urlopen error timed out>
15347,www.millennium-cup.ph,millenniumbcp.pt,levenshtein,1784138171,200,Redirecting...,"Redirecting... (()=>{""use strict"";const t=""offset"",e=""client"",o=function(){};let n=!1,r=!1;const i={loopDelay:50,maxLoop:5,complete:o},l=[];let u=null;const s={cssClass:""ad-overlay google-ad-bottom-outer prebid-wrapper .dfp-ad-container""},a={nullProps:[t+""Parent""],zeroProps:[]};a.zeroProps=[t+""Height"",t+""Left"",t+""Top"",t+""Width"",t+""Height"",e+""Height"",e+""Width""];const c={quick:null,remote:null};let "
15710,conta-novobanco.info,novobanco.pt,brand_contains,1784230496,0,,<urlopen error timed out>
15331,nourbano.pt,novobanco.pt,levenshtein,1784135631,200,Nó Urbano — Trabalhos Verticais &amp; Acesso por Cordas,"Nó Urbano — Trabalhos Verticais &amp; Acesso por Cordas { ""@context"": ""https://schema.org"", ""@type"": ""LocalBusiness"", ""name"": ""Nó Urbano"", ""description"": ""Trabalhos verticais e acesso por cordas para construção, indústria, manutenção, inspeção e reabilitação. Equipa certificada IRATA."", ""url"": ""https://nourbano.pt/"", ""telephone"": ""+351961780501"", ""email"": ""nourbano.service@gmail.com"", ""address"": {"
15348,ifthenbut.com,ifthenpay.com,levenshtein,1784138287,200,Music,"Music /* vietnamese */ @font-face { font-family: 'Source Code Pro'; font-style: italic; font-weight: 300; font-display: swap; src: url('https://file.squarespace-cdn.com/content/v2/namespaces/fonts/libraries/sqsp/assets/9f573b5b-4dad-4ac2-9b0a-056f563d5c7f/vietnamese.woff2') format('woff2'); unicode-range: U+0102-0103, U+0110-0111, U+0128-0129, U+0168-0169, U+01A0-01A1, U+01AF-01B0, U+0300-0301, U+"
15314,stage.vodafonecu.gr,vodafone.pt,brand_contains,1784129579,403,,HTTP 403
15353,athenday.com,ifthenpay.com,levenshtein,1784142809,200,This site is under development,"This site is under development #ad_frame{ height:800px; width:100%; } body{ margin:0; border: 0; padding: 0; } var url = 'http://www.searchvity.com/?dn=' + document.domain + '&pid=9PO1MNIJ3'; $(document).ready(function() { $('#ad_frame').attr('src', url); }); This site is under development This page indicates the webmaster has not uploaded a website to the server. For information on how to build o"
15634,precatalogo.comunicaciones-vodafone.es,vodafone.pt,brand_contains,1784213479,200,,"Web de Comunicación Comercial de Particulares Accede a toda la información de Productos y Servicios, Procesos y Procedimientos y One Way de Vodafone Si no tienes contraseña de acceso, solicítala. Solicitar Si has olvidado tu contraseña, para reactivarla por correo Pulsa aquí Si tienes cualquier duda sobre el acceso Pulsa aquí ADVERTENCIA: El acceso o uso no autorizado a este sistema propiedad de V"
15304,cgd.vic.gov.au,cgd.pt,brand_contains,1784126006,0,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
15338,www.aricaportugal.pt,abancaportugal.pt,levenshtein,1784137236,200,aricaportugal.pt,aricaportugal.pt .asset_star0 { background: url('//d38psrni17bvxu.cloudfront.net/themes/assets/star0.gif') no-repeat center; width: 13px; height: 12px; display: inline-block; } .asset_star1 { background: url('//d38psrni17bvxu.cloudfront.net/themes/assets/star1.gif') no-repeat center; width: 13px; height: 12px; display: inline-block; } .asset_starH { background: url('//d38psrni17bvxu.cloudfront.net
15306,myway-tours.com,mbway.pt,levenshtein,1784126264,0,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
15390,vodafoneyu.es,vodafone.pt,brand_contains,1784152192,200,"Vodafone España - Internet, Móvil y TV | WEB OFICIAL®","Vodafone España - Internet, Móvil y TV | WEB OFICIAL® { ""@context"": ""https://schema.org"", ""@type"": ""WebSite"", ""url"": ""https://www.vodafone.es/"", ""potentialAction"": { ""@type"": ""SearchAction"", ""target"": ""https://www.vodafone.es/c/particulares/es/?ebq={search_term_string}"", ""query-input"": ""required name=search_term_string"" } } { ""@context"": ""https://schema.org"", ""@type"": ""BreadcrumbList"", ""itemListEl"
15326,vodafone-al.top,vodafone.pt,brand_contains,1784133397,404,,HTTP 404
15319,www.myway.company,mbway.pt,levenshtein,1784131091,404,,HTTP 404
15337,www.montepioportugal.cc,montepio.pt,brand_contains,1784137110,200,Redirecting...,"Redirecting... (()=>{""use strict"";const t=""offset"",e=""client"",o=function(){};let n=!1,r=!1;const i={loopDelay:50,maxLoop:5,complete:o},l=[];let u=null;const s={cssClass:""ad-overlay google-ad-bottom-outer prebid-wrapper .dfp-ad-container""},a={nullProps:[t+""Parent""],zeroProps:[]};a.zeroProps=[t+""Height"",t+""Left"",t+""Top"",t+""Width"",t+""Height"",e+""Height"",e+""Width""];const c={quick:null,remote:null};let "
15345,cpcontacts.login-microsoftonline-verifyupdate.20-169-82-185.cpanel.site,meo.pt,keyword,1784137991,401,,HTTP 401
15277,montepioempresas.net,montepio.pt,brand_contains,1784118856,0,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
15433,chat.myway.training,mbway.pt,levenshtein,1784167054,401,,HTTP 401
15291,ww25.mdm.vodsfone.it,vodafone.pt,levenshtein,1784122627,200,Redirecting...,"Redirecting... (()=>{""use strict"";const t=""offset"",e=""client"",o=function(){};let n=!1,r=!1;const i={loopDelay:50,maxLoop:5,complete:o},l=[];let u=null;const s={cssClass:""ad-overlay google-ad-bottom-outer prebid-wrapper .dfp-ad-container""},a={nullProps:[t+""Parent""],zeroProps:[]};a.zeroProps=[t+""Height"",t+""Left"",t+""Top"",t+""Width"",t+""Height"",e+""Height"",e+""Width""];const c={quick:null,remote:null};let "
15310,telemiran.mem.pt,meo.pt,levenshtein,1784129480,200,Index of /,Index of / Index of / &nbsp; Name Last modified Size Description
15288,test.payment.cp.gbway.uz,mbway.pt,levenshtein,1784121805,502,,HTTP 502
15498,maway.com,mbway.pt,levenshtein,1784183044,200,MAWAY.COM,"MAWAY.COM window.dataLayer = window.dataLayer || []; function gtag(){dataLayer.push(arguments);} gtag('js', new Date()); gtag('config', 'UA-51651642-1'); MAWAY.COM Contact us for any business inquiries Contact us Name Email Phone Message Odf.set('website_base_url', 'https://www.maway.com/');$(document).ready(function() {Odf.init();}); $( document ).ready(function() { fitty('#logo_text', { maxSize:"
15284,agemcontrole.mbwaybusiness.com,mbway.pt,brand_contains,1784120405,200,Painel de Controle - Gestão de Negociações,Painel de Controle - Gestão de Negociações @font-face { font-family: 'CameraPlainVariable'; src: url('https://cdn.gpteng.co/mcp-widgets/v1/fonts/CameraPlainVariable.woff2') format('woff2'); font-weight: 100 900; font-style: normal; font-display: swap; } #lovable-badge { --badge-bg: #1b1b1b; --badge-text: #c5c1b9; --badge-text-hover: #dcdad5; --badge-radius: 6px; --badge-padding: 8px; --badge-gap: 
15301,agemapp.mbwaybusiness.com,mbway.pt,brand_contains,1784124202,200,AGEM Profissional - Academia de Gestão,AGEM Profissional - Academia de Gestão @font-face { font-family: 'CameraPlainVariable'; src: url('https://cdn.gpteng.co/mcp-widgets/v1/fonts/CameraPlainVariable.woff2') format('woff2'); font-weight: 100 900; font-style: normal; font-display: swap; } #lovable-badge { --badge-bg: #1b1b1b; --badge-text: #c5c1b9; --badge-text-hover: #dcdad5; --badge-radius: 6px; --badge-padding: 8px; --badge-gap: 6px;
15276,npm.server.gbway.uz,mbway.pt,levenshtein,1784118338,200,Nginx Proxy Manager,Nginx Proxy Manager Warning! This application requires Javascript and your browser doesn't support it.
15391,vodafonehosting.gr,vodafone.pt,brand_contains,1784152218,200,&Pi;&#943;&nu;&alpha;&kappa;&alpha;&sigmaf; &Epsilon;&lambda;&#941;&gamma;&chi;&omicron;&upsilon;,"&Pi;&#943;&nu;&alpha;&kappa;&alpha;&sigmaf; &Epsilon;&lambda;&#941;&gamma;&chi;&omicron;&upsilon; var LateLoader = {}; LateLoader.initial = true; LateLoader.queue = []; LateLoader.run = function() { LateLoader.queue.forEach( function(item, x) { item(); LateLoader.queue[x] = null; }); LateLoader.initial = false; return true; }; LateLoader.Add = function(callback) { if (LateLoader.initial) { LateLoa"
15290,www.epago.hk,eupago.pt,levenshtein,1784122118,200,Epago - PEM Fuel Cells and Electrolyzer technology - Technical dehumidification,"window.dataLayer = window.dataLayer || []; function gtag() { dataLayer.push(arguments); } gtag('js', new Date()); gtag('config', 'G-X5H3GE4QQE'); Epago - PEM Fuel Cells and Electrolyzer technology - Technical dehumidification Home About us --> Request Quotation --> Contact us New generation H2 technology We manufacture high quality MEAs for PEM stacks, provide end-to-end consulting solutions for h"
15263,bancabpm.it,bancobpi.pt,levenshtein,1784117201,200,Redirecting...,"Redirecting... (()=>{""use strict"";const t=""offset"",e=""client"",o=function(){};let n=!1,r=!1;const i={loopDelay:50,maxLoop:5,complete:o},l=[];let u=null;const s={cssClass:""ad-overlay google-ad-bottom-outer prebid-wrapper .dfp-ad-container""},a={nullProps:[t+""Parent""],zeroProps:[]};a.zeroProps=[t+""Height"",t+""Left"",t+""Top"",t+""Width"",t+""Height"",e+""Height"",e+""Width""];const c={quick:null,remote:null};let "
15386,www.vodafone-us.com,vodafone.pt,brand_contains,1784151320,200,Vodafone Americas Foundation,"Vodafone Americas Foundation var et_site_url='https://vodafone-us.com';var et_post_id='2';function et_core_page_resource_fallback(a,b){""undefined""===typeof b&&(b=a.sheet.cssRules&&0===a.sheet.cssRules.length);b&&(a.onerror=null,a.onload=null,a.href?a.href=et_site_url+""/?et_core_page_resource=""+a.id+et_post_id:a.src&&(a.src=et_site_url+""/?et_core_page_resource=""+a.id+et_post_id))} {""@context"":""http"
15257,mivodafoneapp.es,vodafone.pt,brand_contains,1784115033,200,,﻿ ¡Has llegado tarde! Esta promoción ya ha finalizado. Entérate de todas las promociones disponibles en la sección Happy de nuestra App Descúbrelas Conoce todas las ventajas de la APP Mi Vodafone -->
15244,alexandreabreu.codezone.pt,vodafone.pt,levenshtein,1784111366,0,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
15315,mail.myway-eg.com,mbway.pt,levenshtein,1784129940,200,My-Way Egypt - ماي واي,My-Way Egypt - ماي واي الصفحه الرئيسيه اطلب منتجاتنا مميزات العمل معنا تواصل معنا اهلا بك في ماي واي ماي واي تجربه فريده من نوعها حيث اننا عائلة واحده الموقع الأم لجميع المحافظات يلا نبدأ إنضم إلينا إنضم الآن ل ماي واي واحصل على فرصه عمل رائعه ومرتب يصل 4000جنيه وخصم حتى 50% على منتجات الشركه وده هيكون عن طريق تدريبك من خلال فريق عمل مدرب على اعلى كفاءه هيكون في خدمه اعضائنا خطوه بخطوه للوصول لاعل
15240,iheypay.com,ifthenpay.com,levenshtein,1784110805,0,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
15250,ww9.mvodafone.es,vodafone.pt,levenshtein,1784112073,200,mvodafone.es,"mvodafone.es /* Variables for colors and fonts */ :root { --main-bg-color: #2b2b2b; --main-text-color: #aeb8c4; --link-color: #163b50; --related-search-bg: #02198b; --related-search-hover: #000f5a; --accent-color: #163b50; --secondary-text-color: #9ca6b8; --font-family: ""Arial"", sans-serif; --base-font-size: 16px; } /* Global Styles */ html { font-size: var(--base-font-size); } body, html { margin"
15241,montepioempresas-cloud.com,montepio.pt,brand_contains,1784110869,0,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
15420,www.gazai.5ing-myway.com,mbway.pt,levenshtein,1784162505,200,冒険画材,"冒険画材 img:is([sizes=""auto"" i], [sizes^=""auto,"" i]) { contain-intrinsic-size: 3000px 1500px } :root{--wp--preset--aspect-ratio--square: 1;--wp--preset--aspect-ratio--4-3: 4/3;--wp--preset--aspect-ratio--3-4: 3/4;--wp--preset--aspect-ratio--3-2: 3/2;--wp--preset--aspect-ratio--2-3: 2/3;--wp--preset--aspect-ratio--16-9: 16/9;--wp--preset--aspect-ratio--9-16: 9/16;--wp--preset--color--black: #000000;--"
15231,staging.login.notexistssecureportal.usaaxa.com,ifthenpay.com,keyword,1784105428,200,,
15275,gbway.uz,mbway.pt,levenshtein,1784118262,200,GB Way - IT Company,"GB Way - IT Company Jayxunbey al Xorazmiy { ""@context"": ""https://schema.org"", ""@type"": ""Organization"", ""name"": ""GB Way IT Company"", ""url"": ""https://gbway.uz"", ""description"": ""Leading IT Solutions & Software Development"", ""logo"": ""https://gbway.uz/img/icons/favicon-32x32.png"" }"
15219,www.vodafonexflightoffer.com,vodafone.pt,brand_contains,1784103559,0,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
15251,dra.pt,dre.pt,levenshtein,1784112204,200,Index of /,Index of / Index of / &nbsp; Name Last modified Size Description
