id,candidate_domain,matched_seed,flag_reason,seen_at
15835,www.bahiadesantander.com,santander.pt,brand_contains,1784266768
15834,vodafone-gk4null.de,vodafone.pt,brand_contains,1784266088
15833,www.serviciodigitalsantander.com,santander.pt,brand_contains,1784265920
15832,santanderdev.org,santander.pt,brand_contains,1784265746
15831,santnder.de,santander.pt,levenshtein,1784265645
15828,admin.autoconfig.santander-international.com,santander.pt,brand_contains,1784265374
15827,www.rsantander.com,santander.pt,brand_contains,1784264340
15826,stage.qcheck-api.jlr-sef.com,sef.pt,brand_contains,1784263920
15825,stage.qcheck-api.jlr-sef.com,sef.pt,brand_contains,1784263919
15824,produccion.escenariosantander.com,santander.pt,brand_contains,1784263224
15823,www.meivodafone.de,vodafone.pt,brand_contains,1784262973
15822,myvodafoneportugal.site,vodafone.pt,brand_contains,1784262836
15821,myway.design,mbway.pt,levenshtein,1784261954
15820,casasantaeulalia.mem.pt,meo.pt,levenshtein,1784261257
15819,16.banksantander.com,santander.pt,brand_contains,1784261151
15818,sst.myway.dk,mbway.pt,levenshtein,1784261009
15817,inerziasantander.com,santander.pt,brand_contains,1784260863
15816,inerziasantander.com,santander.pt,brand_contains,1784260859
15815,ww38.fsantander.de,santander.pt,levenshtein,1784258741
15814,api.cp.gbway.uz,mbway.pt,levenshtein,1784258604
15813,centralsuitessantander.com,santander.pt,brand_contains,1784257857
15812,centralsuitessantander.com,santander.pt,brand_contains,1784257856
15811,suelopelvicosantander.com,santander.pt,brand_contains,1784257643
15810,game.vodafonecu.gr,vodafone.pt,brand_contains,1784256590
15809,santandercasas.com,santander.pt,brand_contains,1784256577
15808,vodafone-betting.com,vodafone.pt,brand_contains,1784255431
15788,www.sem.pt,sef.pt,levenshtein,1784255345
15807,test.conta-novobanco.com,novobanco.pt,brand_contains,1784255181
15787,alertnovobanco.com,novobanco.pt,brand_contains,1784254787
15806,portalsdasfinancas.com,portaldasfinancas.gov.pt,levenshtein,1784254153
15805,vodafonebusinessevents.es,vodafone.pt,brand_contains,1784254101
15804,the1pay.com,ifthenpay.com,levenshtein,1784254004
15803,jeilyssantander.com,santander.pt,brand_contains,1784253922
15802,edm.conta-novobanco.com,novobanco.pt,brand_contains,1784253385
15786,dev.www.appsantander.com,santander.pt,brand_contains,1784253265
15801,pvypeiaayrik4sdd.tecosantander.com,santander.pt,brand_contains,1784253135
15800,pvypeiaayrik4sdd.tecosantander.com,santander.pt,brand_contains,1784253132
15799,d2e29unk7q4s73cumr30.santanderempresas.com,santander.pt,brand_contains,1784253081
15798,www.edupago.mx,eupago.pt,levenshtein,1784252855
15797,www.jeilyssantanderphotography.com,santander.pt,brand_contains,1784252605
15796,www.jeilyssantander.com,santander.pt,brand_contains,1784251960
15767,uh17fmd367vngyxm.tecosantander.com,santander.pt,brand_contains,1784251811
15795,comww38.santanderbnk.com,santander.pt,brand_contains,1784251784
15794,www.the7pay.com,ifthenpay.com,levenshtein,1784251510
15793,mail.www.appsantander.com,santander.pt,brand_contains,1784251493
15792,ww16.app.santander-bnk.de,santander.pt,brand_contains,1784251318
15791,app.nowo.se,nowo.pt,brand_contains,1784251207
15789,app.nowo.se,nowo.pt,brand_contains,1784251204
15790,app.nowo.se,nowo.pt,brand_contains,1784251204
15766,montepiobanc.com,montepio.pt,brand_contains,1784250889
15785,instagram-login-verify-secured-info.com.ph,portaldasfinancas.gov.pt,keyword,1784250638
15784,www.terracalma.mem.pt,meo.pt,levenshtein,1784250547
15765,32.conta-novobanco.online,novobanco.pt,brand_contains,1784250491
15783,staging.www.appsantander.com,santander.pt,brand_contains,1784250180
15782,staging.www.appsantander.com,santander.pt,brand_contains,1784250175
15781,mgway.one,mbway.pt,levenshtein,1784250139
15780,mgway.one,mbway.pt,levenshtein,1784250137
15779,credito-santander.com,santander.pt,brand_contains,1784249720
15778,francine-myway.com,mbway.pt,levenshtein,1784249243
15777,www.rent.moway.ru,mbway.pt,levenshtein,1784249232
15776,demo.conta-novobanco.com,novobanco.pt,brand_contains,1784249182
15775,32.conta-novobanco.online,novobanco.pt,brand_contains,1784248854
15774,sylvander.pt,santander.pt,levenshtein,1784248691
15773,sylvander.pt,santander.pt,levenshtein,1784248687
15772,webmail.vodafonebusinessmessaging.com,vodafone.pt,brand_contains,1784248642
15771,montepiobanc.com,montepio.pt,brand_contains,1784248227
15770,myway.sh,mbway.pt,levenshtein,1784248040
15755,kk3cazazqgc81v26.santander-conta.com,santander.pt,brand_contains,1784247881
15769,kk3cazazqgc81v26.santander-conta.com,santander.pt,brand_contains,1784247881
15754,informacionsantander.com,santander.pt,brand_contains,1784247677
15768,www.informacionsantander.com,santander.pt,brand_contains,1784247585
15764,www.wombways.com,mbway.pt,brand_contains,1784247265
15753,www.rittenpay.com,ifthenpay.com,levenshtein,1784247017
15763,5bway.fr,mbway.pt,levenshtein,1784246780
15762,rittenpay.com,ifthenpay.com,levenshtein,1784246068
15761,centralsuitessantander.com,santander.pt,brand_contains,1784245283
15759,www.vodafonehappydiscountedcinema.com,vodafone.pt,brand_contains,1784245166
15760,sorteos.mivodafoneapp.es,vodafone.pt,brand_contains,1784245166
15758,ww38.santader.cl,santander.pt,levenshtein,1784245158
15757,cgd-bancopt.com,cgd.pt,brand_contains,1784244984
15756,www.milleniumbcp.info,millenniumbcp.pt,levenshtein,1784244010
15752,beta.conta-novobanco.online,novobanco.pt,brand_contains,1784243236
15751,beta.conta-novobanco.online,novobanco.pt,brand_contains,1784243234
15750,foros-santander.com,santander.pt,brand_contains,1784243030
15749,diagnosis.hi-cgd.com,cgd.pt,brand_contains,1784242948
15748,centralsuitesantander.com,santander.pt,brand_contains,1784242758
15747,centralsuitesantander.com,santander.pt,brand_contains,1784242756
15746,gatherpay.com,ifthenpay.com,levenshtein,1784242727
15745,gatherpay.com,ifthenpay.com,levenshtein,1784242724
15744,rittenpay.com,ifthenpay.com,levenshtein,1784242485
15743,mlway.id,mbway.pt,levenshtein,1784241706
15742,tracking.conta-novobanco.com,novobanco.pt,brand_contains,1784241174
15741,www.vodafone-berater.com,vodafone.pt,brand_contains,1784240609
15740,myway.org.au,mbway.pt,levenshtein,1784240568
15739,centralsuitesantander.com,santander.pt,brand_contains,1784239892
15738,webdisk.santandertruckingcorp.com,santander.pt,brand_contains,1784239159
15737,webdisk.santandertruckingcorp.com,santander.pt,brand_contains,1784239156
15736,ombwayomichael.com,mbway.pt,brand_contains,1784238903
15735,ombwayomichael.com,mbway.pt,brand_contains,1784238899
15734,irkdonation.ombwayomichael.com,mbway.pt,brand_contains,1784238886
15733,dantasdev.pt,santander.pt,levenshtein,1784238463
15732,www.monteyro.pt,montepio.pt,levenshtein,1784237654
15731,instagram-login-access-verify-safe-secure.com.ph,portaldasfinancas.gov.pt,keyword,1784235768
15730,instagram-login-access-safe-verify-secure.com.ph,portaldasfinancas.gov.pt,keyword,1784235758
15720,cpcontacts.masterguestsantander.es,santander.pt,brand_contains,1784234686
15729,myway.training,mbway.pt,levenshtein,1784234182
15728,ww38.santanderconsumeerusa.com,santander.pt,brand_contains,1784233800
15727,ww38.santandercosumerusa.com,santander.pt,brand_contains,1784233733
15708,eftelpay.com,ifthenpay.com,levenshtein,1784233615
15726,montepiwo.com,montepio.pt,levenshtein,1784233183
15721,santanderdigitalservices.net,santander.pt,brand_contains,1784233135
15722,santandereurosdetunomina.com,santander.pt,brand_contains,1784233135
15723,santandersmusic.com,santander.pt,brand_contains,1784233135
15724,santanderdigitalservices.net,santander.pt,brand_contains,1784233135
15725,santanderconsumerservices.pt,santander.pt,brand_contains,1784233135
15719,mlway.id,mbway.pt,levenshtein,1784232787
15718,image.conta-novobanco.info,novobanco.pt,brand_contains,1784232747
15717,www.instagram-login-auth-secure-verify.com.ph,portaldasfinancas.gov.pt,keyword,1784232725
15716,pontopro.pt,montepio.pt,levenshtein,1784232497
15715,santandermezzomo.com,santander.pt,brand_contains,1784232432
15707,client.sandtander.com,santander.pt,levenshtein,1784231444
15714,mappzbeta.conta-novobanco.com,novobanco.pt,brand_contains,1784230953
15713,santandeir.com,santander.pt,levenshtein,1784230830
15712,santandeir.com,santander.pt,levenshtein,1784230827
15711,ww38.centervodafone.de,vodafone.pt,brand_contains,1784230515
15710,conta-novobanco.info,novobanco.pt,brand_contains,1784230496
15709,image.conta-novobanco.info,novobanco.pt,brand_contains,1784230361
15705,www.vodafonetopup.shop,vodafone.pt,brand_contains,1784228019
15706,vodafonetopup.shop,vodafone.pt,brand_contains,1784228019
15704,cgd-bancopt.com,cgd.pt,brand_contains,1784227974
15689,abway.org,mbway.pt,levenshtein,1784227842
15703,abway.org,mbway.pt,levenshtein,1784227825
15702,uploader.cybertages.mway.club,mbway.pt,levenshtein,1784227785
15701,novobarnco-pt.cc,novobanco.pt,levenshtein,1784227690
15698,t.vodafonebusinessmessaging.com,vodafone.pt,brand_contains,1784226758
15699,cdn.vodafonebusinessmessaging.com,vodafone.pt,brand_contains,1784226758
15700,www.vodafonebusinessmessaging.com,vodafone.pt,brand_contains,1784226758
15697,vodafonebusinessmessaging.com,vodafone.pt,brand_contains,1784226755
15696,assets.login.notexistssecureportal.usaaxa.com,sef.pt,keyword,1784226752
15695,www.vodafonenz.ph,vodafone.pt,levenshtein,1784226323
15694,pontopro.pt,montepio.pt,levenshtein,1784226149
15693,santander-banefe.com,santander.pt,brand_contains,1784226054
15692,www.santander-banefe.com,santander.pt,brand_contains,1784226052
15691,santander-banefe.com,santander.pt,brand_contains,1784226051
15690,alertme.nowo.se,nowo.pt,brand_contains,1784225893
15688,www.motepio-pt.online,montepio.pt,levenshtein,1784225459
15687,mail.mbay.net,mbway.pt,levenshtein,1784225138
15686,mail.osrodek-myway.pl,mbway.pt,levenshtein,1784225001
15685,mail.osrodek-myway.pl,mbway.pt,levenshtein,1784224999
15684,www.monteil.lt,montepio.pt,levenshtein,1784224998
15670,dashboard.vodafone-topangebote.de,vodafone.pt,brand_contains,1784224358
15683,mway.com,mbway.pt,levenshtein,1784224284
15682,www.benditosantander.com,santander.pt,brand_contains,1784224052
15681,multibase.pt,multibanco.pt,levenshtein,1784223768
15680,www.casa-santander.com,santander.pt,brand_contains,1784223524
15669,www.casa-santander.com,santander.pt,brand_contains,1784223520
15679,ww38.santandercosumerusa.com,santander.pt,brand_contains,1784223418
15678,mail.monteira.pt,montepio.pt,levenshtein,1784223290
15677,www.santanderlockers.com,santander.pt,brand_contains,1784223173
15676,ww38.santandercosumerusa.com,santander.pt,brand_contains,1784223000
15675,vodaf9ne.de,vodafone.pt,levenshtein,1784222527
15674,www.vodafonespain.com.ph,vodafone.pt,brand_contains,1784222517
15673,www.vodafonesale.com.ph,vodafone.pt,brand_contains,1784222495
15672,vodafone-business.com,vodafone.pt,brand_contains,1784222389
15671,image.conta-novobanco.info,novobanco.pt,brand_contains,1784222348
15668,digicraft-api-support.fundacionvodafone.es,vodafone.pt,brand_contains,1784222244
15667,digicraft-api.fundacionvodafone.es,vodafone.pt,brand_contains,1784222239
15666,catalogo.comunicaciones-vodafone.es,vodafone.pt,brand_contains,1784222226
15665,contactobancosantander.com,santander.pt,brand_contains,1784221636
15651,www.contactobancosantander.com,santander.pt,brand_contains,1784221167
15664,matrix.m-way.net,mbway.pt,levenshtein,1784220752
15663,www.antander.pt,santander.pt,levenshtein,1784220684
15650,orkflow.santandercostumerusa.com,santander.pt,brand_contains,1784220449
15661,www.noreplyvodafoneinfo.com,vodafone.pt,brand_contains,1784219957
15662,noreplyvodafoneinfo.com,vodafone.pt,brand_contains,1784219957
15660,noreplyvodafoneinfo.com,vodafone.pt,brand_contains,1784219954
15659,www.noreplyvodafoneinfo.com,vodafone.pt,brand_contains,1784219953
15658,supermovil-santander.com,santander.pt,brand_contains,1784219798
15657,asociacionfootballamericanosantander.com,santander.pt,brand_contains,1784219683
15656,www.asociacionfootballamericanosantander.com,santander.pt,brand_contains,1784219617
15649,www.asociacionfootballamericanosantander.com,santander.pt,brand_contains,1784219613
15655,cgd-bonnus.cfd,cgd.pt,brand_contains,1784219322
15654,milleniumbcp.info,millenniumbcp.pt,levenshtein,1784219048
15653,milleniumbcp.info,millenniumbcp.pt,levenshtein,1784219046
15652,sef.academy,sef.pt,brand_contains,1784218689
15648,mebway.pl,mbway.pt,levenshtein,1784217649
15647,tupisoensantander.com,santander.pt,brand_contains,1784216705
15646,arearesellersvodafone.com,vodafone.pt,brand_contains,1784216589
15645,santandersuport.com,santander.pt,brand_contains,1784216348
15644,9x401t7hc52x.santander-mx.click,santander.pt,brand_contains,1784216313
15643,www.bancosantander.se,santander.pt,brand_contains,1784215902
15642,mway.org,mbway.pt,levenshtein,1784215277
15641,myway.ltd,mbway.pt,levenshtein,1784215172
15640,myway.ltd,mbway.pt,levenshtein,1784215170
15639,www.zonafrancasantander.com,santander.pt,brand_contains,1784214712
15638,obway.net,mbway.pt,levenshtein,1784214696
15637,instagram-login-verify-secure-access.com.ph,portaldasfinancas.gov.pt,keyword,1784214568
15636,www.vodafonehappy.ie,vodafone.pt,brand_contains,1784213975
15635,catalogo.comunicaciones-vodafone.es,vodafone.pt,brand_contains,1784213629
15634,precatalogo.comunicaciones-vodafone.es,vodafone.pt,brand_contains,1784213479
15632,digicraft-api.fundacionvodafone.es,vodafone.pt,brand_contains,1784213470
15633,digicraft-cms.fundacionvodafone.es,vodafone.pt,brand_contains,1784213470
15631,digicraft-support.fundacionvodafone.es,vodafone.pt,brand_contains,1784213469
15630,digicraft-ia.fundacionvodafone.es,vodafone.pt,brand_contains,1784213467
15629,santanderopenacademy.com,santander.pt,brand_contains,1784213339
15628,puertasantander.com,santander.pt,brand_contains,1784213283
15627,backend.vodafonecoupons.al,vodafone.pt,brand_contains,1784213280
15626,mail.miway.se,mbway.pt,levenshtein,1784213083
15625,lucianosantander.com,santander.pt,brand_contains,1784212654
15624,www.mail.mafsantander.com,santander.pt,brand_contains,1784212230
15623,www.meupagodemassa.net,eupago.pt,brand_contains,1784211771
15622,ahorraeninternet.bancosantander.shop,santander.pt,brand_contains,1784211689
15610,image.conta-novobanco.info,novobanco.pt,brand_contains,1784211600
15621,image.conta-novobanco.info,novobanco.pt,brand_contains,1784211599
15620,mondejo.pt,montepio.pt,levenshtein,1784211387
15619,gd.myway.science,mbway.pt,levenshtein,1784211187
15618,vodafone-event.com,vodafone.pt,brand_contains,1784210945
15617,secure.login.pt.portale.studentshelp.org,santander.pt,keyword,1784209576
15616,montesino.at,montepio.pt,levenshtein,1784209398
15609,montesino.at,montepio.pt,levenshtein,1784209395
15615,preprod.abarnou.5bway.fr,mbway.pt,levenshtein,1784209032
15614,preprod.abarnou.5bway.fr,mbway.pt,levenshtein,1784209030
15613,catalogo.comunicaciones-vodafone.es,vodafone.pt,brand_contains,1784208939
15612,catalogo.comunicaciones-vodafone.es,vodafone.pt,brand_contains,1784208432
15611,skander.pt,santander.pt,levenshtein,1784208368
15583,admin.petrosantander.com,santander.pt,brand_contains,1784208053
15608,vault.sef.wtf,sef.pt,brand_contains,1784207848
15607,ww38.santandrer.de,santander.pt,levenshtein,1784207768
15606,salitresantander.com,santander.pt,brand_contains,1784206796
15582,www.sex.pt,sef.pt,levenshtein,1784206662
15605,seguros.santanderconsumer.com.ar,santander.pt,brand_contains,1784206240
15604,www.instagram-login-verify-secured-locks.com.ph,portaldasfinancas.gov.pt,keyword,1784206109
15603,catalogo.comunicaciones-vodafone.es,vodafone.pt,brand_contains,1784206034
15602,fundacionvodafone.es,vodafone.pt,brand_contains,1784205882
15601,melbet-sef.top,sef.pt,brand_contains,1784205827
15600,www.bancosantander.se,santander.pt,brand_contains,1784205695
15599,fundacionvodafone.es,vodafone.pt,brand_contains,1784205680
15598,facebook-es-la-login-check-verify-secure.ph,portaldasfinancas.gov.pt,keyword,1784205658
15597,facebook-es-la-login-check-verify-secure.ph,portaldasfinancas.gov.pt,keyword,1784205654
15596,www.facebook-es-la-login-check-verify-secure.ph,portaldasfinancas.gov.pt,keyword,1784205569
15595,www.facebook-es-la-login-check-verify-secure.ph,portaldasfinancas.gov.pt,keyword,1784205566
15594,360fotomatonsantander.com,santander.pt,brand_contains,1784205502
15593,facebook-es-la-secure-login-check-verify.ph,portaldasfinancas.gov.pt,keyword,1784205436
15592,facebook-es-la-check-verify-login-secure.ph,vodafone.pt,keyword,1784205430
15591,www.facebook-es-la-secure-login-check-verify.ph,portaldasfinancas.gov.pt,keyword,1784205369
15590,www.vodafonehappycinema.com,vodafone.pt,brand_contains,1784205097
15589,iot.vodafoneinnovus.com,vodafone.pt,brand_contains,1784204996
15588,iot.vodafoneinnovus.com,vodafone.pt,brand_contains,1784204924
15587,iot.vodafoneinnovus.com,vodafone.pt,brand_contains,1784204855
15586,voafone.es,vodafone.pt,levenshtein,1784204777
15585,m.sef-group.com,sef.pt,brand_contains,1784204632
15584,iot.vodafoneinnovus.com,vodafone.pt,brand_contains,1784204293
15581,www.instagram-login-verify-secured-lock.com.ph,portaldasfinancas.gov.pt,keyword,1784204196
15580,www.instagram-login-verify-secured-auth.com.ph,portaldasfinancas.gov.pt,keyword,1784204189
15579,iot.vodafoneinnovus.com,vodafone.pt,brand_contains,1784204174
15578,www.instagram-login-verify-secured-code.com.ph,portaldasfinancas.gov.pt,keyword,1784204141
15577,ifthenwin.com,ifthenpay.com,levenshtein,1784203916
15576,formularios.farosantander.com,santander.pt,brand_contains,1784203847
15564,instagram-login-verify-secured-check.com.ph,portaldasfinancas.gov.pt,keyword,1784202848
15575,instagram-login-verify-secured-locks.com.ph,portaldasfinancas.gov.pt,keyword,1784202848
15563,instagram-login-verify-secured-check.com.ph,portaldasfinancas.gov.pt,keyword,1784202847
15562,instagram-login-verify-secured-locks.com.ph,portaldasfinancas.gov.pt,keyword,1784202845
15574,memorial.mway.us,mbway.pt,levenshtein,1784202823
15573,soportebancosantander.com,santander.pt,brand_contains,1784202802
15572,instagram-login-verify-secured-lock.com.ph,portaldasfinancas.gov.pt,keyword,1784202724
15571,instagram-login-verify-secured-auth.com.ph,portaldasfinancas.gov.pt,keyword,1784202718
15570,instagram-login-verify-secured-code.com.ph,portaldasfinancas.gov.pt,keyword,1784202716
15569,www.santander-conta.com,santander.pt,brand_contains,1784202671
15568,cgd.icu,cgd.pt,brand_contains,1784202363
15567,api.wathanpay.com,ifthenpay.com,levenshtein,1784202032
15566,chat.monteiros.pt,montepio.pt,levenshtein,1784200755
15565,chat.monteiros.pt,montepio.pt,levenshtein,1784200753
15559,recebeupagou.shop,eupago.pt,brand_contains,1784199839
15558,active-bank.ph,activobank.pt,levenshtein,1784199651
15556,activebank.com.ph,activobank.pt,levenshtein,1784199360
15555,activebank.com.ph,activobank.pt,levenshtein,1784199357
15554,millenniurnbcp.pt,millenniumbcp.pt,levenshtein,1784199162
15553,backend.santanderopenacadem.com,santander.pt,brand_contains,1784198144
15550,montepio24empresas.cyou,montepio.pt,brand_contains,1784197868
15549,mbpay.com.ph,mbway.pt,levenshtein,1784197495
15548,www.mbpay.com.ph,mbway.pt,levenshtein,1784197460
15547,www.vodafone-online.store,vodafone.pt,brand_contains,1784197262
15546,www.vodafone-online.store,vodafone.pt,brand_contains,1784197260
15544,antander.com,santander.pt,levenshtein,1784196953
15543,abarnou.5bway.fr,mbway.pt,levenshtein,1784196023
15542,myway.nu,mbway.pt,levenshtein,1784195797
15541,kolyan.mway.club,mbway.pt,levenshtein,1784194872
15540,sandaner.ph,santander.pt,levenshtein,1784194825
15539,montepiogrupo.com,montepio.pt,brand_contains,1784194097
15538,mbwaygames.icu,mbway.pt,brand_contains,1784193917
15537,santandersmartpalm.com,santander.pt,brand_contains,1784192959
15536,santander-support-business.com,santander.pt,brand_contains,1784192908
15535,api.mesmontepio.cat,montepio.pt,brand_contains,1784192791
15534,contracta.mesmontepio.cat,montepio.pt,brand_contains,1784192790
15533,propostavodafone.com,vodafone.pt,brand_contains,1784191933
15520,www.contratarofertavodafone.es,vodafone.pt,brand_contains,1784191287
15532,decakids-santander.com,santander.pt,brand_contains,1784191087
15531,www.cruisesantander.com,santander.pt,brand_contains,1784191011
15530,santander-app-movil.com,santander.pt,brand_contains,1784190871
15529,santander-app-movil.com,santander.pt,brand_contains,1784190858
15528,myway-hamburg.com,mbway.pt,levenshtein,1784190689
15527,www.todoequipossantander.com,santander.pt,brand_contains,1784190686
15526,www.todoequipossantander.com,santander.pt,brand_contains,1784190665
15525,empresas-bancobpi.cc,bancobpi.pt,brand_contains,1784190629
15524,gamecms.vodafonecu.gr,vodafone.pt,brand_contains,1784190566
15523,todoequipossantander.com,santander.pt,brand_contains,1784190235
15522,todoequipossantander.com,santander.pt,brand_contains,1784190223
15521,api.team1.stagingops27.studentdumbways.my.id,mbway.pt,brand_contains,1784190090
15519,ncaportugal.pt,abancaportugal.pt,levenshtein,1784189623
15518,iot.vodafoneinnovus.com,vodafone.pt,brand_contains,1784189299
15517,www.arearesellersvodafone.com,vodafone.pt,brand_contains,1784188809
15516,arearesellersvodafone.com,vodafone.pt,brand_contains,1784188807
15515,vless.cgd-v-less.top,cgd.pt,brand_contains,1784188327
15514,laberintosantander.com,santander.pt,brand_contains,1784188198
15513,myway-mode.de,mbway.pt,levenshtein,1784188015
15512,trapp.cgd-platform.fr,cgd.pt,brand_contains,1784187313
15511,mfo.pt,meo.pt,levenshtein,1784186681
15510,myway-jyuku.com,mbway.pt,levenshtein,1784186633
15509,itecpay.com,ifthenpay.com,levenshtein,1784186291
15508,itecpay.com,ifthenpay.com,levenshtein,1784186066
15507,www.pmwines.mem.pt,meo.pt,levenshtein,1784185643
15506,www.pmwines.mem.pt,meo.pt,levenshtein,1784185641
15505,myway-mode.de,mbway.pt,levenshtein,1784184565
15504,mail.climbway.com,mbway.pt,brand_contains,1784184245
15503,pef.pt,sef.pt,levenshtein,1784184078
15502,mycam-myway.com,mbway.pt,levenshtein,1784184029
15501,vodafone-stiftung-fuer-forschung.de,vodafone.pt,brand_contains,1784183989
15500,www.conta-novobanco.online,novobanco.pt,brand_contains,1784183376
15499,dronerossantander.com,santander.pt,brand_contains,1784183078
15498,maway.com,mbway.pt,levenshtein,1784183044
15497,sef.com.gr,sef.pt,brand_contains,1784182630
15496,mtway.com,mbway.pt,levenshtein,1784182585
15495,directorio.aeisantander.com,santander.pt,brand_contains,1784181552
15494,santanderglobaltech.com,santander.pt,brand_contains,1784181370
15493,www.nowo-verwaltung.de,nowo.pt,brand_contains,1784181236
15492,ww38.santandetr.de,santander.pt,levenshtein,1784181159
15491,santanderinsurance.com,santander.pt,brand_contains,1784181140
15490,santanderinsurance.com,santander.pt,brand_contains,1784181139
15489,superautosantander.com,santander.pt,brand_contains,1784181133
15488,santanderdetitulizacion.com,santander.pt,brand_contains,1784181130
15487,cpcalendars.sergiosantander.com,santander.pt,brand_contains,1784180984
15486,cpcalendars.sergiosantander.com,santander.pt,brand_contains,1784180982
15485,www.santandercuenta.com,santander.pt,brand_contains,1784180904
15484,www.dev.eau-sef.ch,sef.pt,brand_contains,1784180892
15483,webmail.cerrajerossantander.net,santander.pt,brand_contains,1784180593
15482,qifeicgd.cgd-v-less.top,cgd.pt,brand_contains,1784180167
15477,www.millenniumbcphl.org,millenniumbcp.pt,brand_contains,1784180141
15481,www.millenniumbcphl.org,millenniumbcp.pt,brand_contains,1784180140
15480,millenniumbcphl.org,millenniumbcp.pt,brand_contains,1784180138
15479,myway.md,mbway.pt,levenshtein,1784179205
15478,www.grupoconsultorsantander.com,santander.pt,brand_contains,1784179099
15476,qifeicgd.cgd-v-less.top,cgd.pt,brand_contains,1784178511
15475,dgrsp.oj.pt,mj.pt,levenshtein,1784178464
15473,webmail.colegioamericanosantander.com,santander.pt,brand_contains,1784178021
15471,analisedespesasizzo.mbwaybusiness.com,mbway.pt,brand_contains,1784176796
15470,tupago.com.ve,eupago.pt,levenshtein,1784176742
15469,inmobiliariasantander.com,santander.pt,brand_contains,1784176304
15468,inmobiliariasantander.com,santander.pt,brand_contains,1784176291
15467,cgd-shop.com,cgd.pt,brand_contains,1784176207
15466,www.myway.today,mbway.pt,levenshtein,1784176079
15465,pactoporlaeducacionsantander.com,santander.pt,brand_contains,1784176034
15451,www.apuestas-santander.com,santander.pt,brand_contains,1784175670
15464,beta.conta-novobanco.com,novobanco.pt,brand_contains,1784175631
15450,analisedespesasizzo.mbwaybusiness.com,mbway.pt,brand_contains,1784175258
15463,particulares-bancosantander.com,santander.pt,brand_contains,1784175155
15462,monterio.net,montepio.pt,levenshtein,1784175088
15461,www.monterio.net,montepio.pt,levenshtein,1784175077
15460,www.vodafoneappcard.org.ph,vodafone.pt,brand_contains,1784174944
15459,iot.vodafoneinnovus.com,vodafone.pt,brand_contains,1784174870
15458,whatsapp.bsantander.es,santander.pt,levenshtein,1784174458
15457,iot.vodafoneinnovus.com,vodafone.pt,brand_contains,1784174196
15456,conta-novobanco.online,novobanco.pt,brand_contains,1784174045
15455,link.nowo.se,nowo.pt,brand_contains,1784173658
15454,www.asesoriasantander.com,santander.pt,brand_contains,1784173178
15452,www.samtander.de,santander.pt,levenshtein,1784172888
15449,www.modafone.es,vodafone.pt,levenshtein,1784172313
15448,app-santander-es.co,santander.pt,brand_contains,1784170993
15447,observatoriodeusossantander.click,santander.pt,brand_contains,1784170966
15446,www.santander-k.ph,santander.pt,levenshtein,1784170631
15445,thecpay.com,ifthenpay.com,levenshtein,1784169875
15444,www.sef.or.ke,sef.pt,brand_contains,1784169799
15443,www.sef.or.ke,sef.pt,brand_contains,1784169796
15442,perfil.eupagobem.com.br,eupago.pt,brand_contains,1784168932
15441,santanderhabitatfuturo.com,santander.pt,brand_contains,1784168836
15440,www.ww7.santender.pl,santander.pt,levenshtein,1784168691
15439,espago.com,eupago.pt,levenshtein,1784168607
15438,sef.or.ke,sef.pt,brand_contains,1784168603
15437,espago.com,eupago.pt,levenshtein,1784168602
15428,vodafonetopup.shop,vodafone.pt,brand_contains,1784167864
15436,vodafonetopup.shop,vodafone.pt,brand_contains,1784167864
15435,www.clean-myway.ru,mbway.pt,levenshtein,1784167649
15434,dev.myway.tax,mbway.pt,levenshtein,1784167598
15433,chat.myway.training,mbway.pt,levenshtein,1784167054
15432,automatismosantander.com,santander.pt,brand_contains,1784166154
15431,heladeriacaprisantander.com,santander.pt,brand_contains,1784166146
15430,rehwxr3t3ikg.santander-mx.click,santander.pt,brand_contains,1784165681
15429,rehwxr3t3ikg.santander-mx.click,santander.pt,brand_contains,1784165677
15427,noticias-de-santander.com,santander.pt,brand_contains,1784164111
15415,noticias-de-santander.com,santander.pt,brand_contains,1784164108
15426,asesoriasantander.com,santander.pt,brand_contains,1784164090
15425,asesoriasantander.com,santander.pt,brand_contains,1784164086
15424,www.prevencionsantanderempresas.com,santander.pt,brand_contains,1784163983
15423,hotelsantanderveracruz.com,santander.pt,brand_contains,1784163943
15422,www.santandar.co.uk,santander.pt,levenshtein,1784163668
15421,www.santandar.co.uk,santander.pt,levenshtein,1784163650
15414,uat.vodafone-topangebote.de,vodafone.pt,brand_contains,1784163274
15420,www.gazai.5ing-myway.com,mbway.pt,levenshtein,1784162505
15419,saltander.com,santander.pt,levenshtein,1784162238
15418,santander-cl.info,santander.pt,brand_contains,1784162090
15417,bahiadesantander.com,santander.pt,brand_contains,1784161990
15413,staging.myway.tax,mbway.pt,levenshtein,1784161900
15416,apuestasligasantander.com,santander.pt,brand_contains,1784161054
15406,santander-id.com,santander.pt,brand_contains,1784158964
15405,santander-id.com,santander.pt,brand_contains,1784158954
15412,vodafoneappcard.org.ph,vodafone.pt,brand_contains,1784158555
15411,www.bancosantander.se,santander.pt,brand_contains,1784158286
15410,www.bancosantander.se,santander.pt,brand_contains,1784158283
15409,sq9kw2pyrdzz.santander-mx.click,santander.pt,brand_contains,1784158052
