id,candidate_domain,matched_seed,flag_reason,seen_at
14973,mondego.pt,montepio.pt,levenshtein,1784021616
14972,www.nose.pt,nos.pt,levenshtein,1784020145
14971,www.sel.pt,sef.pt,levenshtein,1784019766
14970,sef-bucatar.ro,sef.pt,brand_contains,1784019395
14966,youweb-bancobpm-it.app,bancobpi.pt,levenshtein,1784017854
14964,mail.noe.pt,nos.pt,levenshtein,1784017526
14962,skillupvodafone.cz,vodafone.pt,brand_contains,1784017287
14960,www.montedil.it,montepio.pt,levenshtein,1784017198
14953,cgd-platform.fr,cgd.pt,brand_contains,1784014927
14952,www.interactivebill.vodsfone.it,vodafone.pt,levenshtein,1784014890
14945,www.ww12.vodafone-tarife.de,vodafone.pt,brand_contains,1784011168
14944,dumbwaystodie-game.com,mbway.pt,brand_contains,1784010865
14936,pos.multimac.pt,multibanco.pt,levenshtein,1784009546
14934,www.agireuropa.cef.pt,sef.pt,levenshtein,1784009294
14930,www.votaciones.sef.es,sef.pt,brand_contains,1784007033
14929,vodafones.com.ph,vodafone.pt,brand_contains,1784006837
14928,www.vodafoneseguro.com.ph,vodafone.pt,brand_contains,1784006719
14927,www.vodafone-topangebote.de,vodafone.pt,brand_contains,1784006570
14906,vodafoneseguros.com.ph,vodafone.pt,brand_contains,1784006522
14926,vodafonespain.org.ph,vodafone.pt,brand_contains,1784006496
14925,vodafonespain.ph,vodafone.pt,brand_contains,1784006482
14924,www.vodafonesale.net.ph,vodafone.pt,brand_contains,1784006480
14917,vodafonesecure.com.ph,vodafone.pt,brand_contains,1784006468
14915,vodafone-starnberg.de,vodafone.pt,brand_contains,1784006242
14908,vodadone.cz,vodafone.pt,levenshtein,1784003187
14900,cpcontacts.seguros-bancolombia.co,novobanco.pt,keyword,1784000615
14899,design.combway.com,mbway.pt,brand_contains,1784000510
14898,mbworld-mbwbay-residences.com.my,mbway.pt,levenshtein,1784000443
14896,www.combway.com,mbway.pt,brand_contains,1784000399
14893,www.plumbwayeheatingsolutions.com,mbway.pt,brand_contains,1784000022
14895,bancopi.com,bancobpi.pt,levenshtein,1783999903
14892,openclaw.cgd-studio.tech,cgd.pt,brand_contains,1783999004
14891,email-portaldasfinancas.com,portaldasfinancas.gov.pt,brand_contains,1783998585
14890,www.moodle.cef.pt,sef.pt,levenshtein,1783998533
14885,nowo.eu,nowo.pt,brand_contains,1783996243
14881,www.comsecurelogin-verify-secure.com.ph,montepio.pt,keyword,1783996177
14883,eupaco.org,eupago.pt,levenshtein,1783995872
14877,www.myway-lauteragnes.com,mbway.pt,levenshtein,1783994221
14870,mta-sts.mvodafone.es,vodafone.pt,levenshtein,1783993260
14873,www.instagram-login-verify-secured-update.com.ph,portaldasfinancas.gov.pt,keyword,1783992320
14872,www.instagram-login-verify-secured-access-update.com.ph,portaldasfinancas.gov.pt,keyword,1783992310
14868,dumbways.id,mbway.pt,brand_contains,1783991436
14865,sef.in,sef.pt,brand_contains,1783990864
14864,renault.multiauto.pt,multibanco.pt,levenshtein,1783990829
14861,instagram-login-verify-secured-update-session.com.ph,portaldasfinancas.gov.pt,keyword,1783989954
14860,instagram-login-verify-secure-update.com.ph,portaldasfinancas.gov.pt,keyword,1783989728
14859,millenniumsc.ph,millenniumbcp.pt,levenshtein,1783989433
14857,www.mf.pt,mj.pt,levenshtein,1783988414
14856,meó.ph,meo.pt,homoglyph,1783988311
14852,sef.im,sef.pt,brand_contains,1783988188
14850,montepiogroup.cc,montepio.pt,brand_contains,1783987617
14849,vodafonexone.nz,vodafone.pt,brand_contains,1783987352
14848,www.mao-com-pt.mao.pt,meo.pt,levenshtein,1783986700
14841,tupago.app,eupago.pt,levenshtein,1783986183
14847,api-sandbox.bway.ng,mbway.pt,levenshtein,1783986134
14834,www.multiarco.pt,multibanco.pt,levenshtein,1783983641
14837,www.sef.com.mx,sef.pt,brand_contains,1783982013
14835,www.instagram-login-access-secure-verify.com.ph,portaldasfinancas.gov.pt,keyword,1783981525
14832,vodafonekabelforum.de,vodafone.pt,brand_contains,1783980218
14831,ifthewar.com,ifthenpay.com,levenshtein,1783979007
14827,www.facebook-account-verify-login-kate-secure.com.ph,portaldasfinancas.gov.pt,keyword,1783978764
14825,cmctrl.mway.app,mbway.pt,levenshtein,1783977290
14820,venteavodafone.com,vodafone.pt,brand_contains,1783976570
14819,reaction-challenge.vodafone-immersive.de,vodafone.pt,brand_contains,1783976381
14818,www.berater-vodafone.de,vodafone.pt,brand_contains,1783976020
14816,www.vodafonefachhandel.de,vodafone.pt,brand_contains,1783975511
14814,vodafonedslsale.ph,vodafone.pt,brand_contains,1783974000
14808,www.mcway.com.ph,mbway.pt,levenshtein,1783971947
14803,denuncias.eupagohub.net,eupago.pt,brand_contains,1783971294
14802,mundosemelhante.pos.pt,nos.pt,levenshtein,1783969812
14800,vodafoneretenciones.es,vodafone.pt,brand_contains,1783968558
14799,vodafonenewsroom.ro,vodafone.pt,brand_contains,1783968456
14798,5gsummit.vodafone-chair.org,vodafone.pt,brand_contains,1783968391
14796,multiauto.pt,multibanco.pt,levenshtein,1783968207
14792,vodafoneofertas.es,vodafone.pt,brand_contains,1783966322
14775,portal.api.millenniumbm.pl,millenniumbcp.pt,levenshtein,1783965519
14785,booi344.mkf-myway.ru,mbway.pt,levenshtein,1783964733
14782,montapc.pt,montepio.pt,levenshtein,1783964084
14780,meway.net,mbway.pt,levenshtein,1783963913
14759,www.gogo-myway.com,mbway.pt,levenshtein,1783963390
14773,myway.org,mbway.pt,levenshtein,1783962789
14769,plombway.ru,mbway.pt,brand_contains,1783962221
14767,www.facebook-account-verify-login-access-secure.com.ph,portaldasfinancas.gov.pt,keyword,1783962134
14766,myvodafone.network,vodafone.pt,brand_contains,1783961546
14765,www.brancoquente.pos.pt,nos.pt,levenshtein,1783961295
14764,backend.login.notexistssecureportal.usaaxa.com,ifthenpay.com,keyword,1783961020
14762,myway.news,mbway.pt,levenshtein,1783960150
14761,nowa.pt,nowo.pt,levenshtein,1783959667
14752,www.m-bancomontepio.net,montepio.pt,brand_contains,1783958700
14740,login.secure-verify.online,sef.pt,keyword,1783956780
14744,balcaoapoiodigital-cgd.com,cgd.pt,brand_contains,1783956123
14713,www.mbways.com,mbway.pt,brand_contains,1783945773
14706,login-q-mai1-portal-verify.xyz,abancaportugal.pt,keyword,1783943766
14705,vodafoneshop-rostock.de,vodafone.pt,brand_contains,1783943680
14704,bad-reichenhall-vodafone.de,vodafone.pt,brand_contains,1783943665
14702,sef-deponiegas.de,sef.pt,brand_contains,1783942678
14701,mail.multiarco.pt,multibanco.pt,levenshtein,1783942657
14700,bre.pt,dre.pt,levenshtein,1783942368
14697,www.sef-et.net.ph,sef.pt,brand_contains,1783941357
14694,api-preprod.iot.vodafoneinnovus.com,vodafone.pt,brand_contains,1783940889
14692,cgd.london,cgd.pt,brand_contains,1783940499
14683,facebook-account-login-secure-verify-kate.com.ph,portaldasfinancas.gov.pt,keyword,1783938294
14678,www.vodafoneelevation.de,vodafone.pt,brand_contains,1783936085
14673,myway-jewellery.pl,mbway.pt,levenshtein,1783933844
14671,www.sef.to,sef.pt,brand_contains,1783933806
14666,cpcontacts.portalsegurobrasil.online,portaldasfinancas.gov.pt,keyword,1783931540
14655,login.client-sqmail.portal.securequanta.com,ifthenpay.com,keyword,1783930237
14645,www.pt-bancobpi.ltd,bancobpi.pt,brand_contains,1783924960
14642,login.secureportal.2808.ru,mj.pt,keyword,1783923784
14637,9www.43210secure-login-verify-paypal.suspicious-domain.xyz,multibanco.pt,keyword,1783923102
14627,www.facebook-account-secure-login-verify-login.com.ph,abancaportugal.pt,keyword,1783918859
14623,www.facebook-account-verify-login-alert-secure.com.ph,portaldasfinancas.gov.pt,keyword,1783917030
14618,www.facebook-account-verify-login-update-secure.com.ph,portaldasfinancas.gov.pt,keyword,1783916443
14615,kittenpay.com,ifthenpay.com,levenshtein,1783915770
14614,www.0secure-login-verify-paypal.suspicious-domain.xyz,multibanco.pt,keyword,1783915467
14612,account.cgd-sport.com,cgd.pt,brand_contains,1783913982
14609,www.sef.mk,sef.pt,brand_contains,1783911885
14599,www.facebook-account-verify-login-secure-help-desk.com.ph,portaldasfinancas.gov.pt,keyword,1783907779
14588,montepiomuseu.org,montepio.pt,brand_contains,1783907751
14598,www.facebook-account-verify-login-change-secure.com.ph,portaldasfinancas.gov.pt,keyword,1783907396
14597,sef-server5.ch,sef.pt,brand_contains,1783907097
14596,facebook-account-verify-login-secure-verify-secure.com.ph,portaldasfinancas.gov.pt,keyword,1783906907
14595,www.facebook-account-secure-login-verify-login-secure.com.ph,portaldasfinancas.gov.pt,keyword,1783906904
14593,facebook-account-verify-login-check-secure.com.ph,portaldasfinancas.gov.pt,keyword,1783906667
14591,cgd-sport.com,cgd.pt,brand_contains,1783906380
14590,www.vodafone-espana.ph,vodafone.pt,brand_contains,1783906302
14589,www.facebook-account-verify-login-secure-check-account.com.ph,portaldasfinancas.gov.pt,keyword,1783905746
14587,www.facebook-account-verify-login-protect-secure.com.ph,portaldasfinancas.gov.pt,keyword,1783905179
14586,www.facebook-account-verify-login-reset-secure.com.ph,abancaportugal.pt,keyword,1783905175
14585,www.idoit-myway.org.ph,mbway.pt,levenshtein,1783904855
14583,sef-gaku.com,sef.pt,brand_contains,1783904524
14581,facebook-account-verify-login-report-secure.com.ph,abancaportugal.pt,keyword,1783904393
14578,demo-shop.eupaso.de,eupago.pt,levenshtein,1783904121
14574,lender.sef.credit,sef.pt,brand_contains,1783903271
14573,sed.pt,sef.pt,levenshtein,1783902586
14569,webmail.cgd-distribution.fr,cgd.pt,brand_contains,1783900672
14566,nol.pt,nos.pt,levenshtein,1783900018
14564,nbway.org,mbway.pt,levenshtein,1783899976
14563,www.afghan-sef.org,sef.pt,brand_contains,1783899770
14561,bway.cz,mbway.pt,levenshtein,1783898788
14559,www.rhumbway.com,mbway.pt,brand_contains,1783898006
14553,miway.cloud,mbway.pt,levenshtein,1783897595
14552,myway-kosmetik-friedland.de,mbway.pt,levenshtein,1783897473
14554,www.nowo-bautechnik.de,nowo.pt,brand_contains,1783894770
14551,myway-eventgroup.de,mbway.pt,levenshtein,1783894503
14548,www.facebook-account-verify-login-secure-access-support.com.ph,abancaportugal.pt,keyword,1783894306
14547,www.facebook-account-verify-login-secure-support-secure.com.ph,abancaportugal.pt,keyword,1783894165
14539,www.facebook-account-verify-login-secure-confirm.com.ph,portaldasfinancas.gov.pt,keyword,1783892123
14537,cpcontacts.amazon-signin-verify-secureacc.20-169-82-185.cpanel.site,nos.pt,keyword,1783891693
14528,cpanel.yeeep.sef.edu.pk,sef.pt,brand_contains,1783886070
14526,mbwqy.cn,mbway.pt,levenshtein,1783884393
14517,cgd-burkina.org,cgd.pt,brand_contains,1783879179
14509,autoconfig.monteira.pt,montepio.pt,levenshtein,1783877433
14507,www.vodafonesalesteam.de,vodafone.pt,brand_contains,1783877381
14501,m.sef-xingkongsports.com,sef.pt,brand_contains,1783875205
14500,myway-coffee.cz,mbway.pt,levenshtein,1783875026
14497,ui.cybertages.mway.club,mbway.pt,levenshtein,1783874467
14493,www.secureportallogin.com,eportugal.gov.pt,keyword,1783873018
14478,vp-sef.ph,sef.pt,brand_contains,1783872391
14487,n-os.pt,nos.pt,levenshtein,1783872161
14486,login.fleet.vodafoneautomotive.com,vodafone.pt,brand_contains,1783871398
14484,mail.vacation-deals-cgd.cyou,cgd.pt,brand_contains,1783870542
14480,www.mobway.cloud,mbway.pt,levenshtein,1783869798
14477,wildcard.mebway.de,mbway.pt,levenshtein,1783869447
14473,www.fundatia-vodafone.ro,vodafone.pt,brand_contains,1783867550
14472,dev.vj.pt,mj.pt,levenshtein,1783867353
14471,wildcard.vodafone-telefoon.nl,vodafone.pt,brand_contains,1783867344
14470,eupigo.cc,eupago.pt,levenshtein,1783867265
14464,smstool.nowo.se,nowo.pt,brand_contains,1783865296
14461,mail.mbay.eu,mbway.pt,levenshtein,1783864537
14460,ardev1.vodafonecu.gr,vodafone.pt,brand_contains,1783863919
14448,facebook-account-verify-login-secure-confirm-secure.com.ph,portaldasfinancas.gov.pt,keyword,1783861833
14444,facebook-account-verify-login-secure-help-secure.com.ph,portaldasfinancas.gov.pt,keyword,1783861630
14437,www.facebook-account-verify-login-access-secure-help.com.ph,portaldasfinancas.gov.pt,keyword,1783860798
14434,www.miway.com.ph,mbway.pt,levenshtein,1783860003
14424,load.sst.myway.dk,mbway.pt,levenshtein,1783858645
14410,cpcontacts.account.login.amaznn.com.verify.213-165-249-34.cpanel.site,dre.pt,keyword,1783856800
14407,iar-vodafone.com,vodafone.pt,brand_contains,1783855592
14406,www.conterio.it,montepio.pt,levenshtein,1783855490
14403,www.b2bfimac.codezone.pt,vodafone.pt,levenshtein,1783854829
14399,www.remote.nowo.it,nowo.pt,brand_contains,1783854496
14398,www.meway.com.vn,mbway.pt,levenshtein,1783854296
14396,bodafone.com.es,vodafone.pt,levenshtein,1783853559
14393,vodadone.nl,vodafone.pt,levenshtein,1783853289
14395,bodegascasamontepio.com,montepio.pt,brand_contains,1783852709
14392,facebook-account-verify-login-securehelp.com.ph,portaldasfinancas.gov.pt,keyword,1783851254
14388,testing.file-sync-and-share-tools-cgd.bar,cgd.pt,brand_contains,1783848471
14362,login.massage-spas-sef.sbs,sef.pt,brand_contains,1783848374
14385,www.vodafoneai.com,vodafone.pt,brand_contains,1783848146
14380,tribunaisnet.nj.pt,mj.pt,levenshtein,1783847434
14379,staging.myway-trainingsorganisation.com,mbway.pt,levenshtein,1783847384
14360,cfp001.mway.app,mbway.pt,levenshtein,1783846930
14374,mail.vodafonevertrieb.de,vodafone.pt,brand_contains,1783846584
14373,autoconfig.voafone.de,vodafone.pt,levenshtein,1783846528
14372,panel.file-sync-and-share-tools-cgd.bar,cgd.pt,brand_contains,1783846353
14370,dev.file-sync-and-share-tools-cgd.bar,cgd.pt,brand_contains,1783845724
14364,mway.app,mbway.pt,levenshtein,1783844353
14363,www.vodafone-gewinnspiel.de,vodafone.pt,brand_contains,1783844341
14354,webmail.yeeep.sef.edu.pk,sef.pt,brand_contains,1783841772
14350,www.vodafone-fibra-casa.it,vodafone.pt,brand_contains,1783840557
14349,www.vodafone-schleswig.de,vodafone.pt,brand_contains,1783839596
14348,vodafonepro.net,vodafone.pt,brand_contains,1783839425
14346,www.vodafonedsluk.ph,vodafone.pt,brand_contains,1783839216
14345,www.vodafonedslstore.ph,vodafone.pt,brand_contains,1783839148
14338,apagar-cgd.com,cgd.pt,brand_contains,1783837527
14337,aftetpay.com,ifthenpay.com,levenshtein,1783837119
14326,eygyyhostmaster.conta-novobanco.com,novobanco.pt,brand_contains,1783836734
14335,cgd-seguropt.com,cgd.pt,brand_contains,1783836211
14332,osrodek-myway.pl,mbway.pt,levenshtein,1783835466
14330,www.mbyay.com,mbway.pt,levenshtein,1783835023
14328,auth-loginnovobanco.com,novobanco.pt,brand_contains,1783834098
14323,openclaw-3tcv.cgd-studio.tech,cgd.pt,brand_contains,1783831025
14320,www.1facebook-account-secure-login-verify-login.com.ph,eportugal.gov.pt,keyword,1783829148
14318,www.mq.pt,mj.pt,levenshtein,1783828780
14313,migration-frontend.ombwayomichael.com,mbway.pt,brand_contains,1783826878
14312,www.vodkacasino-sef.top,sef.pt,brand_contains,1783826784
14311,mentepa.pt,montepio.pt,levenshtein,1783825686
14298,www.myway-haarstudio.de,mbway.pt,levenshtein,1783822405
14296,app.epago.de,eupago.pt,levenshtein,1783821751
14287,kaay-mbaay-markplace.online,mbway.pt,levenshtein,1783820791
14294,sef.com.mk,sef.pt,brand_contains,1783820464
14286,nowo.by,nowo.pt,brand_contains,1783820116
14285,vodafonecampuslab.es,vodafone.pt,brand_contains,1783817233
14280,panel.bypass-myway.ru,mbway.pt,levenshtein,1783814591
14279,facebook-account-verify-kate-securelogin-verify-secure.com.ph,portaldasfinancas.gov.pt,keyword,1783814347
14278,getvodafoneuk.shop,vodafone.pt,brand_contains,1783813676
14275,facebook-account-kate-verify-securelogin-verify.com.ph,portaldasfinancas.gov.pt,keyword,1783813074
14269,shashka.gbway.uz,mbway.pt,levenshtein,1783807713
14268,bateupagou.bet,eupago.pt,brand_contains,1783807452
14264,myway-line.ru,mbway.pt,levenshtein,1783805504
14257,distributor.thenipay.com,ifthenpay.com,levenshtein,1783802341
14256,dumbwaystowin.com,mbway.pt,brand_contains,1783802239
14255,montesino.it,montepio.pt,levenshtein,1783801852
14253,nowo-moments.com,nowo.pt,brand_contains,1783799440
14252,www.7facebook-account-secure-login-verify-tripadvisor.com.ph,portaldasfinancas.gov.pt,keyword,1783799100
14251,montezio.com,montepio.pt,levenshtein,1783798520
14245,caixadirectaonline-cgd-pt.app,cgd.pt,brand_contains,1783798172
14243,epago.de,eupago.pt,levenshtein,1783797059
14242,8facebook-account-login-verify-secure-verify-login.com.ph,abancaportugal.pt,keyword,1783794835
14241,ctiovobank.ph,activobank.pt,levenshtein,1783793345
14235,bway.lk,mbway.pt,levenshtein,1783791283
14227,panel.sef.works,sef.pt,brand_contains,1783787716
14221,mijnaanbodvodafone.nl,vodafone.pt,brand_contains,1783786661
14213,www.help-center-walmart-vendor-associate-secure-login-verify.com.ph,portaldasfinancas.gov.pt,keyword,1783786177
14218,www.mbwa.net,mbway.pt,levenshtein,1783785679
14216,myway-ak.com,mbway.pt,levenshtein,1783785028
14214,www.vodafoneblackberrystorm.ph,vodafone.pt,brand_contains,1783783206
14207,cpcontacts.portalseguro.info,montepio.pt,keyword,1783778704
14204,carquotation.myway.be,mbway.pt,levenshtein,1783777970
14202,cgd-removermovel.com,cgd.pt,brand_contains,1783777540
14190,ww38.sef.bio,sef.pt,brand_contains,1783777010
14184,ralx.residenciasmontepio.pt,montepio.pt,brand_contains,1783775174
14183,kir-admin.myway.academy,mbway.pt,levenshtein,1783774935
14181,elpago.es,eupago.pt,levenshtein,1783774702
14174,vodafone-veri.help,vodafone.pt,brand_contains,1783770384
14161,www.portal.app.1login.autoconfig.gitlab.secure.w80-www.karavan.gr,at.gov.pt,keyword,1783765149
14158,save-maway.ph,mbway.pt,levenshtein,1783764043
14156,myo.pt,meo.pt,levenshtein,1783760789
14151,myway-design.hr,mbway.pt,levenshtein,1783758149
14150,vodafone-ricaricare.rest,vodafone.pt,brand_contains,1783757332
14139,tsa-mgmt.sef.org.pk,sef.pt,brand_contains,1783756411
14134,app.montepiwo.com,montepio.pt,levenshtein,1783752636
14131,myway-digital.com,mbway.pt,levenshtein,1783751480
14129,www.bway.md,mbway.pt,levenshtein,1783750594
14123,www.kalashnikov.elpago.cl,eupago.pt,levenshtein,1783749186
14121,property.secure-login-verify-paypal.suspicious-domain.xyz,sns.gov.pt,keyword,1783746117
14117,vodafonedistribuidor.es,vodafone.pt,brand_contains,1783745289
14116,juangarcia.nowo.tech,nowo.pt,brand_contains,1783745054
14115,www.verificar-mbway.com.ph,mbway.pt,brand_contains,1783744972
14114,montepiio-pt.live,montepio.pt,levenshtein,1783744705
14111,files.vodafoneplayerconnect.com,vodafone.pt,brand_contains,1783742732
14104,drk.pt,dre.pt,levenshtein,1783738702
14102,www.moway.org,mbway.pt,levenshtein,1783738655
14099,mta-sts.msdn.bancobic.pt,bancobpi.pt,levenshtein,1783738021
14096,vidafone.co.uk,vodafone.pt,levenshtein,1783736797
14095,uat.conta-novobanco.com,novobanco.pt,brand_contains,1783736768
14094,nowo.studio,nowo.pt,brand_contains,1783736438
14092,www.facebook-account-secure-login-kate-verify.com.ph,portaldasfinancas.gov.pt,keyword,1783735420
14089,mrbway.com,mbway.pt,levenshtein,1783732914
14084,www.go-myway.com,mbway.pt,levenshtein,1783731914
14081,www.go-myway.co.il,mbway.pt,levenshtein,1783731184
14078,nbway.sbs,mbway.pt,levenshtein,1783729954
14075,www.dro.pt,dre.pt,levenshtein,1783729114
14069,myway-hbg.at,mbway.pt,levenshtein,1783727207
14064,api.bypass-myway.ru,mbway.pt,levenshtein,1783724375
14061,mef.pt,sef.pt,levenshtein,1783724031
14047,cdn.sbway.top,mbway.pt,levenshtein,1783722286
14046,m.cbway.cn,mbway.pt,levenshtein,1783722180
13989,ap1-preprod-pt.apix.vodafonedxl.services,vodafone.pt,brand_contains,1783721852
14043,vbps-backoffice-preprod.apix.vodafonedxl.services,vodafone.pt,brand_contains,1783721702
14042,miway.no,mbway.pt,levenshtein,1783721451
14039,www.sef-formation.info,sef.pt,brand_contains,1783720324
14037,www.sef-associati.ch,sef.pt,brand_contains,1783720239
14034,ops.eupagohub.net,eupago.pt,brand_contains,1783719466
14032,portal.1login.autoconfig.gitlab.secure.w80-www.karavan.gr,dre.pt,keyword,1783719263
14025,emj.pt,mj.pt,levenshtein,1783718505
14023,miway.ca,mbway.pt,levenshtein,1783718454
14022,mumbai.myspeed.vodafoneidea.com,vodafone.pt,brand_contains,1783718402
14020,ap1-preprod.apix.vodafonedxl.services,vodafone.pt,brand_contains,1783718101
14018,mhway.shop,mbway.pt,levenshtein,1783717708
14005,secure.vodafonee.it,vodafone.pt,levenshtein,1783716240
13996,eau-sef.ch,sef.pt,brand_contains,1783715762
13978,cgd-group.com,cgd.pt,brand_contains,1783712854
13973,smartbox.meway.host,mbway.pt,levenshtein,1783711882
13969,w.vodafone-dsl-flatrates.de,vodafone.pt,brand_contains,1783711690
13962,bway.org.ph,mbway.pt,levenshtein,1783710476
13959,ci-sandbox.eupagohub.net,eupago.pt,brand_contains,1783710327
13933,webmail.cgd-metropolitain.com,cgd.pt,brand_contains,1783708511
13932,www.cgd.com.br,cgd.pt,brand_contains,1783708416
13931,app.cgd.com.br,cgd.pt,brand_contains,1783708404
13926,mobway.xyz,mbway.pt,levenshtein,1783707292
13912,bbway.co,mbway.pt,levenshtein,1783705960
13892,vodafon.biz,vodafone.pt,levenshtein,1783703683
13873,secure.vodafone-dsl-flatrates.de,vodafone.pt,brand_contains,1783699817
13864,www.montaco.pt,montepio.pt,levenshtein,1783699353
13714,www.moway.cl,mbway.pt,levenshtein,1783696672
13814,firejokermbway.click,mbway.pt,brand_contains,1783693867
13810,tetherpay.com,ifthenpay.com,levenshtein,1783693429
13796,www.myway.wtf,mbway.pt,levenshtein,1783692391
13766,home.mway.club,mbway.pt,levenshtein,1783691445
13765,webhook.myway.app,mbway.pt,levenshtein,1783691383
13764,navobanco.ph,novobanco.pt,levenshtein,1783691245
13735,cupago.com,eupago.pt,levenshtein,1783688110
